연도,시군구명,항목명,산출액,중간투입액,부가가치,고정자본소모,지역내순생산,기타생산세(기타생산보조금 공제),지역내요소소득,산출액(2015년 기준년 연쇄가격),부가가치(2015년 기준년 연쇄가격)
2020,영양군,광업,,,,,,,,,
2020,영양군,제조업,58658,46986,11672,2459,9213,103,9109,55561,10756
2020,영양군,전기가스증기및공기조절업,6416,3970,2446,1105,1341,66,1275,6601,2868
2020,영양군,건설업,111203,65513,45690,2159,43531,130,43401,101063,37960
2020,영양군,도매및소매업,21098,10237,10861,808,10053,178,9875,20870,10989
2020,영양군,운수및창고업,4048,2492,1556,541,1015,6,1009,3853,1415
2020,영양군,숙박 및 음식점업,18467,13284,5183,541,4642,35,4607,16552,4595
2020,영양군,정보통신업,12120,6613,5507,2743,2764,10,2754,12801,6391
2020,영양군,금융 및 보험업,17636,4560,13075,954,12122,202,11920,16843,12443
2020,영양군,부동산업,601,267,334,119,215,19,196,565,317
2020,영양군,사업서비스업,13352,5341,8011,546,7465,10,7455,9645,5659
2020,영양군,"공공행정,국방및사회보장 행정",177062,31519,145543,83972,61571,2,61569,163315,132139
2020,영양군,교육서비스업(정부),36798,9424,27375,3489,23885,5,23880,33855,25072
2020,영양군,보건업 및 사회복지서비스업,25945,11700,14245,3300,10946,3,10942,24341,13337
2020,영양군,"예술, 스포츠 및 여가관련 서비스",9691,5168,4523,1464,3059,33,3026,8323,3550
2020,영덕군,총부가가치(기초가격),1686694,803212,883482,225609,657873,1756,656117,1486735,776541
2020,영덕군,"농업,어업 및 임업",241101,108553,132548,19329,113219,2747,115966,216180,119619
2020,영덕군,광업,26551,14816,11734,2268,9466,27,9439,23919,11788
2020,영덕군,제조업,104050,83601,20448,4368,16081,188,15892,98832,18829
2020,영덕군,전기가스증기및공기조절업,16263,10063,6200,2802,3399,167,3231,16732,7270
2020,영덕군,건설업,354235,208115,146120,6682,139438,414,139024,323751,119559
2020,영덕군,도매및소매업,66659,31980,34679,2582,32098,563,31535,65961,35095
2020,영덕군,운수및창고업,13499,8097,5402,2184,3219,19,3200,12995,5118
2020,영덕군,숙박 및 음식점업,104541,73596,30945,4682,26262,201,26062,94426,28014
2020,영덕군,정보통신업,27374,15290,12084,6259,5825,24,5801,27476,13748
2020,영덕군,금융 및 보험업,35037,11796,23241,1740,21501,392,21109,33358,21626
2020,영덕군,부동산업,18533,6263,12270,4308,7962,782,7180,17531,11667
2020,영덕군,사업서비스업,41231,17667,23564,2560,21003,25,20978,37323,20413
2020,영덕군,"공공행정,국방및사회보장 행정",296531,73231,223300,130739,92560,3,92557,271692,200992
2020,영덕군,교육서비스업(정부),182487,62777,119711,18027,101684,376,101308,167275,114996
2020,영덕군,보건업 및 사회복지서비스업,95143,45890,49253,9913,39340,28,39312,89782,45909
2020,영덕군,"예술, 스포츠 및 여가관련 서비스",63459,31477,31982,7165,24817,1295,23522,56388,26523
2020,청도군,총부가가치(기초가격),1931065,967386,963679,262445,701234,5627,695607,1886013,895235
2020,청도군,"농업,어업 및 임업",310566,106652,203915,28115,175799,943,176742,283998,172448
2020,청도군,광업,7149,3989,3160,611,2549,7,2542,6440,3174
2020,청도군,제조업,478966,352523,126443,32686,93757,704,93053,466830,115881
2020,청도군,전기가스증기및공기조절업,26294,16269,10025,4530,5495,271,5225,27052,11753
2020,청도군,건설업,161698,95438,66259,3124,63136,189,62947,147715,54483
2020,청도군,도매및소매업,82214,40077,42137,3132,39005,694,38311,81335,42653
2020,청도군,운수및창고업,40177,24171,16006,6369,9636,56,9580,38347,14627
2020,청도군,숙박 및 음식점업,108342,77245,31097,3776,27321,208,27113,97390,27559
2020,청도군,정보통신업,31889,17578,14311,7011,7300,27,7273,33717,16644
2020,청도군,금융 및 보험업,32397,8660,23738,1719,22019,369,21649,30229,22218
2020,청도군,부동산업,31445,8508,22938,7573,15364,1315,14050,29685,21641
2020,청도군,사업서비스업,54228,22104,32125,4012,28113,33,28079,47454,27088
2020,청도군,"공공행정,국방및사회보장 행정",241366,52330,189037,113448,75589,3,75586,222356,171345
2020,청도군,교육서비스업(정부),70877,18506,52370,6942,45429,25,45404,65656,51219
2020,청도군,보건업 및 사회복지서비스업,113443,55006,58436,12853,45583,30,45553,106719,54473
2020,청도군,"예술, 스포츠 및 여가관련 서비스",140014,68330,71684,26545,45139,2639,42500,132144,63732
2020,고령군,총부가가치(기초가격),3228648,2050520,1178128,308621,869508,1970,867537,2975597,1040136
2020,고령군,"농업,어업 및 임업",287145,129071,158074,23839,134235,5054,139289,248820,126694
2020,고령군,광업,15889,8867,7022,1357,5665,16,5649,14314,7055
2020,고령군,제조업,1973207,1489339,483868,122564,361305,2886,358418,1901968,439313
2020,고령군,전기가스증기및공기조절업,66718,41281,25437,11493,13943,687,13257,68640,29822
2020,고령군,건설업,140304,82670,57634,2782,54851,164,54687,127811,47079
2020,고령군,도매및소매업,97012,48996,48016,3555,44461,819,43642,95971,48680
2020,고령군,운수및창고업,67171,39242,27929,12726,15204,94,15110,64762,26911
2020,고령군,숙박 및 음식점업,47851,35273,12578,869,11709,92,11618,42722,11006
2020,고령군,정보통신업,22893,12485,10408,5050,5358,19,5339,24016,11945
2020,고령군,금융 및 보험업,20144,5260,14885,1083,13802,230,13572,17738,13670
2020,고령군,부동산업,28814,11993,16821,2993,13828,1165,12664,26951,15762
2020,고령군,사업서비스업,37055,14784,22271,2467,19804,26,19778,33542,19330
2020,고령군,"공공행정,국방및사회보장 행정",195764,38216,157548,92882,64666,2,64663,180519,142982
2020,고령군,교육서비스업(정부),71055,18080,52975,7025,45951,17,45934,66074,48541
2020,고령군,보건업 및 사회복지서비스업,67627,32175,35452,6973,28479,21,28459,63826,33056
2020,고령군,"예술, 스포츠 및 여가관련 서비스",89998,42788,47210,10963,36247,787,35460,64434,29042
2020,성주군,총부가가치(기초가격),4563320,2615104,1948216,481641,1466577,6901,1473476,4868667,1954429
2020,성주군,"농업,어업 및 임업",654782,205565,449217,61350,387867,20182,408049,676365,421662
2020,성주군,광업,18327,10227,8100,1566,6534,19,6516,16510,8137
2020,성주군,제조업,2444218,1768533,675685,177514,498171,3391,494779,2419204,635837
2020,성주군,전기가스증기및공기조절업,56143,34738,21405,9672,11733,578,11155,57761,25096
2020,성주군,건설업,174778,103049,71730,3454,68276,204,68072,159568,59327
2020,성주군,도매및소매업,134779,67692,67087,4970,62117,1138,60979,133379,68040
2020,성주군,운수및창고업,134013,79939,54074,22464,31610,187,31423,128099,50137
2020,성주군,숙박 및 음식점업,85830,61486,24345,2993,21352,165,21187,77183,21750
2020,성주군,정보통신업,30732,16629,14103,6812,7291,25,7266,32493,16327
2020,성주군,금융 및 보험업,28651,7771,20880,1621,19259,328,18931,26367,20047
2020,성주군,부동산업,151479,37601,113878,40471,73407,6391,67016,143857,108341
2020,성주군,사업서비스업,76831,31151,45680,5861,39819,50,39769,69452,39496
2020,성주군,"공공행정,국방및사회보장 행정",252432,56503,195929,112842,83087,3,83084,231851,177085
2020,성주군,교육서비스업(정부),73962,19458,54504,7095,47409,24,47385,68165,51408
2020,성주군,보건업 및 사회복지서비스업,92195,44264,47931,8731,39199,24,39175,86587,44615
2020,성주군,"예술, 스포츠 및 여가관련 서비스",154166,70497,83669,14224,69445,757,68688,118061,52380
2020,칠곡군,총부가가치(기초가격),10605135,6306467,4298668,1085675,3212996,57779,3155214,10472688,4194985
2020,칠곡군,"농업,어업 및 임업",223028,91387,131641,19196,112446,4585,117031,212910,118449
2020,칠곡군,광업,12925,7213,5712,1104,4608,13,4595,11644,5739
2020,칠곡군,제조업,6113259,4346420,1766838,433608,1333233,9002,1324228,6081059,1672066
2020,칠곡군,전기가스증기및공기조절업,104025,64365,39660,17920,21740,1071,20669,107023,46498
2020,칠곡군,건설업,484301,285538,198763,9629,189134,565,188569,441181,164838
2020,칠곡군,도매및소매업,459518,231838,227680,16858,210822,3879,206943,454677,230898
2020,칠곡군,운수및창고업,507101,302127,204974,85643,119332,707,118625,487391,191667
2020,칠곡군,숙박 및 음식점업,245700,181508,64192,4630,59561,471,59090,219425,56479
2020,칠곡군,정보통신업,111473,56717,54756,21140,33616,101,33515,114812,59999
2020,칠곡군,금융 및 보험업,92199,33214,58985,4505,54481,1047,53434,86753,54758
2020,칠곡군,부동산업,992105,238182,753923,264982,488941,41788,447153,940486,715660
2020,칠곡군,사업서비스업,215448,83273,132175,14782,117393,148,117245,194077,114674
2020,칠곡군,"공공행정,국방및사회보장 행정",261434,50996,210438,119089,91348,3,91345,240344,190255
2020,칠곡군,교육서비스업(정부),286491,81400,205091,27781,177309,224,177086,263957,190154
2020,칠곡군,보건업 및 사회복지서비스업,203667,94641,109026,18191,90835,58,90777,191702,101514
2020,칠곡군,"예술, 스포츠 및 여가관련 서비스",292460,157647,134813,26617,108196,3287,104909,252577,103497
2020,예천군,총부가가치(기초가격),1979148,882089,1097058,276400,820658,1965,822623,1972719,1050323
2020,예천군,"농업,어업 및 임업",479514,204010,275504,40412,235092,5986,241078,433338,233772
2020,예천군,광업,,,,,,,,,
2020,예천군,제조업,135956,103983,31972,8145,23827,234,23593,133582,31221
2020,예천군,전기가스증기및공기조절업,20493,12680,7813,3530,4283,211,4072,21084,9160
2020,예천군,건설업,262432,154101,108331,5123,103207,306,102901,238348,89609
2020,예천군,도매및소매업,88547,43029,45518,3384,42134,748,41387,87617,46086
2020,예천군,운수및창고업,18470,11271,7200,2647,4553,26,4527,17597,6589
2020,예천군,숙박 및 음식점업,73528,53816,19713,1729,17983,141,17842,65811,17494
2020,예천군,정보통신업,38717,20969,17748,8868,8881,34,8846,41206,20785
2020,예천군,금융 및 보험업,31117,9184,21933,1609,20324,356,19968,29835,20712
2020,예천군,부동산업,12737,5067,7670,1658,6012,525,5487,11884,7172
2020,예천군,사업서비스업,53567,26906,26661,3657,23003,36,22967,48934,23171
2020,예천군,"공공행정,국방및사회보장 행정",462379,110514,351865,167068,184797,5,184792,416988,310516
2020,예천군,교육서비스업(정부),85340,23267,62073,8122,53951,42,53909,78421,57020
2020,예천군,보건업 및 사회복지서비스업,122238,56832,65405,10131,55275,33,55242,114854,60906
2020,예천군,"예술, 스포츠 및 여가관련 서비스",94112,46460,47652,10316,37336,1325,36011,86302,41282
2020,봉화군,총부가가치(기초가격),2756229,1666781,1089448,326315,763132,3723,766856,2601180,1020192
2020,봉화군,"농업,어업 및 임업",453424,172797,280626,40032,240594,8427,249021,457823,266653
2020,봉화군,광업,14022,8577,5445,926,4519,14,4505,11494,3868
2020,봉화군,제조업,1319780,1050236,269544,101860,167683,1709,165974,1237609,254344
2020,봉화군,전기가스증기및공기조절업,105220,65104,40116,18126,21990,1083,20907,108252,47032
2020,봉화군,건설업,229503,135524,93979,4523,89456,268,89188,209556,76852
2020,봉화군,도매및소매업,32783,15690,17092,1273,15820,277,15543,32430,17284
2020,봉화군,운수및창고업,24094,14532,9562,3755,5807,34,5774,23013,8833
2020,봉화군,숙박 및 음식점업,48691,34416,14275,1932,12343,93,12250,43875,12791
2020,봉화군,정보통신업,22578,12305,10273,5057,5216,19,5198,23950,11988
2020,봉화군,금융 및 보험업,24630,7074,17557,1309,16247,283,15965,23847,16878
2020,봉화군,부동산업,16163,4018,12145,4368,7777,679,7098,15346,11568
2020,봉화군,사업서비스업,36958,14199,22759,2535,20223,27,20196,33417,19676
2020,봉화군,"공공행정,국방및사회보장 행정",252641,59493,193148,117989,75159,3,75156,232444,174794
2020,봉화군,교육서비스업(정부),70396,18440,51956,6602,45354,16,45338,64505,47868
2020,봉화군,보건업 및 사회복지서비스업,50688,24573,26116,7137,18978,10,18968,47747,24453
2020,봉화군,"예술, 스포츠 및 여가관련 서비스",54657,29802,24856,8891,15965,189,15776,48558,21069
2020,울진군,총부가가치(기초가격),5225355,2897529,2327825,761044,1566781,35703,1531078,4643563,2163466
2020,울진군,"농업,어업 및 임업",216280,111454,104826,16138,88687,1329,90016,186086,96224
2020,울진군,광업,11760,6562,5197,1005,4193,12,4181,10594,5221
2020,울진군,제조업,79119,61136,17983,3914,14069,131,13937,76032,16748
2020,울진군,전기가스증기및공기조절업,2879021,1781371,1097650,495960,601690,29641,572049,2961986,1286894
2020,울진군,건설업,704151,407270,296882,13778,283104,822,282282,640228,244344
2020,울진군,도매및소매업,111650,55281,56368,4182,52186,943,51243,110473,57113
2020,울진군,운수및창고업,22989,13702,9286,3872,5414,32,5382,21941,8516
2020,울진군,숙박 및 음식점업,165112,108026,57086,13589,43496,317,43180,151572,53297
2020,울진군,정보통신업,33991,18702,15289,7843,7446,29,7416,36317,18112
2020,울진군,금융 및 보험업,58794,19852,38942,2976,35966,675,35291,57899,38218
2020,울진군,부동산업,75399,25874,49525,17577,31948,3169,28779,71470,47311
2020,울진군,사업서비스업,234119,83921,150197,11188,139009,169,138840,186343,113637
2020,울진군,"공공행정,국방및사회보장 행정",299767,63705,236063,127559,108503,3,108500,274325,212501
2020,울진군,교육서비스업(정부),123532,34458,89074,11610,77464,71,77393,112979,80898
2020,울진군,보건업 및 사회복지서비스업,104456,51683,52773,15848,36925,27,36898,98729,49427
2020,울진군,"예술, 스포츠 및 여가관련 서비스",105215,54531,50684,14004,36680,992,35689,91988,39890
2020,울릉군,총부가가치(기초가격),491774,226995,264779,84640,180139,2030,178109,418551,232193
2020,울릉군,"농업,어업 및 임업",34228,17866,16362,2471,13891,1189,12702,33432,17229
2020,울릉군,광업,,,,,,,,,
2020,울릉군,제조업,20987,14643,6344,1521,4823,28,4795,20939,6347
2020,울릉군,전기가스증기및공기조절업,3427,2120,1306,590,716,35,681,3525,1532
2020,울릉군,건설업,113345,67144,46201,2209,43992,132,43860,103406,37729
2020,울릉군,도매및소매업,20252,9327,10925,816,10109,171,9938,20033,11032
2020,울릉군,운수및창고업,33822,25762,8060,3246,4815,47,4768,35003,9692
2020,울릉군,숙박 및 음식점업,35963,23492,12471,2987,9484,69,9415,33021,11638
2020,울릉군,정보통신업,8491,4273,4218,1574,2644,5,2639,8641,4504
2020,울릉군,금융 및 보험업,8496,2136,6361,459,5902,96,5806,7350,5761
2020,울릉군,부동산업,3894,1520,2375,577,1798,158,1640,3648,2238
2020,울릉군,사업서비스업,14349,6621,7728,1696,6033,9,6024,13278,6907
2020,울릉군,"공공행정,국방및사회보장 행정",140237,26237,114001,58308,55693,2,55691,128017,102377
2020,울릉군,교육서비스업(정부),13530,3501,10029,1256,8774,2,8772,12344,9102
2020,울릉군,보건업 및 사회복지서비스업,7557,4007,3550,2066,1484,1,1484,7190,3377
2020,울릉군,"예술, 스포츠 및 여가관련 서비스",33195,18347,14847,4865,9982,86,9896,27682,10913
2021,경상북도,총부가가치(기초가격),276033653,169853018,106180635,30014487,76166148,833766,75332382,257663132,99960696
2021,경상북도,"농업,어업 및 임업",11556814,4779528,6777286,876441,5900845,20624,5880221,10033567,5617665
2021,경상북도,광업,366573,212280,154293,28194,126099,478,125621,323859,156379
2021,경상북도,제조업,162461450,115687373,46774077,15511354,31262723,247144,31015579,153052758,44742638
2021,경상북도,전기가스증기및공기조절업,8888489,6810056,2078433,1419783,658650,37305,621345,9343334,3616930
2021,경상북도,건설업,13850683,8349330,5501353,278507,5222846,18343,5204503,11648274,4397629
2021,경상북도,도매및소매업,6877768,3468025,3409743,265834,3143909,63835,3080074,6657014,3392724
2021,경상북도,운수및창고업,6793722,4257063,2536659,1031487,1505172,10726,1494446,6262630,2472971
2021,경상북도,숙박 및 음식점업,6500173,4661223,1838950,190097,1648853,12341,1636512,5661096,1613506
2021,경상북도,정보통신업,2827606,1411888,1415718,547599,868119,3183,864936,2915732,1582432
2021,경상북도,금융 및 보험업,5548116,2173379,3374737,276908,3097829,55389,3042440,5397392,3287840
2021,경상북도,부동산업,5976132,1709027,4267105,1501859,2765246,270955,2494291,5676719,4119419
2021,경상북도,사업서비스업,10473406,4696991,5776415,537374,5239041,9669,5229372,9153484,4790395
2021,경상북도,"공공행정,국방및사회보장 행정",12931475,2848819,10082656,5426166,4656490,122,4656368,11372849,8709749
2021,경상북도,교육서비스업(정부),7061889,1929597,5132292,726634,4405658,3715,4401943,6485548,4702631
2021,경상북도,보건업 및 사회복지서비스업,7820457,3693064,4127393,686334,3441059,1406,3439653,7270394,3802706
2021,경상북도,"예술, 스포츠 및 여가관련 서비스",6098900,3165375,2933525,709916,2223609,78531,2145078,5168870,2314397
2021,포항시,총부가가치(기초가격),59847166,37574576,22272590,5920266,16352325,177513,16174812,55413369,20741067
2021,포항시,"농업,어업 및 임업",566269,290679,275590,39125,236465,1712,238177,504345,271617
2021,포항시,광업,10970,6341,4630,845,3785,14,3771,10151,4943
2021,포항시,제조업,36717373,26146119,10571254,3505670,7065584,55856,7009728,34556187,10108733
2021,포항시,전기가스증기및공기조절업,884249,691826,192423,132647,59776,3711,56065,960126,340816
2021,포항시,건설업,3471931,2082555,1389376,70082,1319294,4598,1314696,2910724,1114868
2021,포항시,도매및소매업,1386326,692805,693521,54122,639399,12867,626532,1341680,689572
2021,포항시,운수및창고업,2394599,1526163,868436,320072,548364,3781,544583,2161886,826103
2021,포항시,숙박 및 음식점업,1309453,942194,367259,32960,334300,2486,331814,1138409,321112
2021,포항시,정보통신업,601838,300776,301062,112321,188740,695,188046,616201,330409
2021,포항시,금융 및 보험업,1428308,553296,875012,66504,808508,13006,795503,1382093,844577
2021,포항시,부동산업,1443128,418831,1024298,363617,660681,65513,595167,1366765,985580
2021,포항시,사업서비스업,3360693,1578801,1781892,165011,1616881,3153,1613728,2782251,1411365
2021,포항시,"공공행정,국방및사회보장 행정",1972580,494482,1478098,662410,815689,18,815670,1717753,1262891
2021,포항시,교육서비스업(정부),1340890,371592,969298,141041,828257,834,827423,1329267,951828
2021,포항시,보건업 및 사회복지서비스업,1733120,820788,912332,122329,790004,538,789466,1609647,838378
2021,포항시,"예술, 스포츠 및 여가관련 서비스",1225438,657329,568110,131511,436599,12155,424444,1063773,458716
2021,경주시,총부가가치(기초가격),29190681,18536423,10654258,3093012,7561246,87747,7473499,27376389,10339955
2021,경주시,"농업,어업 및 임업",709326,347247,362080,49963,312116,1538,313654,603632,309175
2021,경주시,광업,16617,9589,7028,1274,5754,22,5732,15349,7462
2021,경주시,제조업,16840596,11992041,4848555,1607892,3240663,25619,3215045,15849358,4636418
2021,경주시,전기가스증기및공기조절업,2137750,1604638,533112,361384,171727,8972,162755,2199001,922573
2021,경주시,건설업,1242205,747876,494329,25082,469247,1645,467602,1044805,395975
2021,경주시,도매및소매업,625129,312092,313037,24432,288605,5802,282803,605604,311824
2021,경주시,운수및창고업,523368,324553,198815,85578,113237,826,112411,490800,199204
2021,경주시,숙박 및 음식점업,943649,640304,303344,53081,250263,1792,248471,832836,272273
2021,경주시,정보통신업,322644,150881,171763,60512,111251,375,110876,330800,187458
2021,경주시,금융 및 보험업,497048,198822,298226,24673,273552,5098,268455,484132,289812
2021,경주시,부동산업,533711,147725,385986,140951,245035,24157,220878,508322,373197
2021,경주시,사업서비스업,1765415,917694,847720,76837,770884,1646,769238,1655662,764513
2021,경주시,"공공행정,국방및사회보장 행정",832462,208934,623528,373368,250160,8,250152,735649,541039
2021,경주시,교육서비스업(정부),665053,183259,481794,69081,412713,385,412327,631628,456064
2021,경주시,보건업 및 사회복지서비스업,725548,342093,383455,54410,329045,173,328872,675027,353313
2021,경주시,"예술, 스포츠 및 여가관련 서비스",810161,408674,401487,84493,316993,12766,304227,687536,328922
2021,김천시,총부가가치(기초가격),13047330,7585830,5461500,1435580,4025920,35721,3990199,11870055,4862428
2021,김천시,"농업,어업 및 임업",645084,261068,384016,49268,334748,99,334650,535471,302034
2021,김천시,광업,42599,24918,17681,3347,14333,56,14278,39419,18954
2021,김천시,제조업,6707405,4776284,1931121,640404,1290717,10204,1280513,6312607,1846629
2021,김천시,전기가스증기및공기조절업,127616,94841,32775,22143,10632,536,10097,130167,56631
2021,김천시,건설업,541193,328579,212614,10796,201818,717,201101,455311,171096
2021,김천시,도매및소매업,299204,150265,148939,11617,137322,2777,134545,289615,148179
2021,김천시,운수및창고업,597290,355944,241347,117724,123622,943,122679,566432,237568
2021,김천시,숙박 및 음식점업,287591,210532,77060,5875,71185,546,70639,250082,67563
2021,김천시,정보통신업,212710,88722,123988,38502,85486,248,85238,216579,133838
2021,김천시,금융 및 보험업,245678,83382,162296,11950,150346,2525,147821,230149,148529
2021,김천시,부동산업,203945,59756,144189,50322,93867,9202,84664,193349,139011
2021,김천시,사업서비스업,992401,383104,609297,39393,569904,923,568981,806795,456855
2021,김천시,"공공행정,국방및사회보장 행정",1009438,289556,719882,311046,408836,9,408826,880988,613512
2021,김천시,교육서비스업(정부),352229,96291,255939,35514,220424,179,220245,300419,214137
2021,김천시,보건업 및 사회복지서비스업,412739,197590,215149,51459,163690,36,163654,383461,198540
2021,김천시,"예술, 스포츠 및 여가관련 서비스",370210,185001,185209,36218,148991,6723,142268,307434,142096
2021,안동시,총부가가치(기초가격),10147904,4608563,5539341,1786248,3753093,39277,3713815,9383043,5048910
2021,안동시,"농업,어업 및 임업",882987,359781,523206,66854,456352,10344,446008,786341,446627
2021,안동시,광업,27848,16306,11541,2192,9349,36,9313,25769,12377
2021,안동시,제조업,1930730,1374856,555874,184341,371534,2937,368596,1817087,531553
2021,안동시,전기가스증기및공기조절업,228090,183577,44513,31146,13367,957,12409,256025,80899
2021,안동시,건설업,570177,344798,225379,11523,213856,755,213101,481646,179962
2021,안동시,도매및소매업,455545,229291,226254,17643,208611,4228,204383,440870,225051
2021,안동시,운수및창고업,248046,156384,91663,36999,54664,392,54272,231106,91784
2021,안동시,숙박 및 음식점업,369315,265173,104142,9964,94179,701,93478,321151,91021
2021,안동시,정보통신업,210493,113480,97013,36673,60340,229,60111,217394,110960
2021,안동시,금융 및 보험업,418612,175342,243270,19515,223755,4314,219442,398561,226570
2021,안동시,부동산업,235555,70600,164955,58422,106533,10606,95927,222248,158097
2021,안동시,사업서비스업,479371,207036,272334,28940,243395,422,242973,491642,257311
2021,안동시,"공공행정,국방및사회보장 행정",2434918,415573,2019345,1107468,911877,24,911853,2154607,1757233
2021,안동시,교육서비스업(정부),539708,148850,390858,56962,333896,324,333571,540788,394882
2021,안동시,보건업 및 사회복지서비스업,818860,386429,432430,71868,360562,127,360435,757188,397410
2021,안동시,"예술, 스포츠 및 여가관련 서비스",297649,161085,136564,45739,90826,2883,87943,267818,115015
2021,구미시,총부가가치(기초가격),74583378,50075830,24507548,7305606,17201943,199385,17002558,69922676,23352780
2021,구미시,"농업,어업 및 임업",455870,215214,240656,32450,208207,944,207263,391957,195632
2021,구미시,광업,5919,3447,2471,459,2012,8,2004,5432,2584
2021,구미시,제조업,61161372,43552476,17608896,5839513,11769383,93042,11676341,57561412,16838459
2021,구미시,전기가스증기및공기조절업,994352,785852,208499,144439,64060,4173,59887,1093053,374227
2021,구미시,건설업,1454297,879846,574451,28870,545580,1926,543654,1221133,462268
2021,구미시,도매및소매업,1057528,532458,525070,40943,484127,9815,474312,1023447,522256
2021,구미시,운수및창고업,695206,439939,255268,98929,156338,1098,155241,634066,244481
2021,구미시,숙박 및 음식점업,977084,719048,258035,16700,241336,1855,239481,846468,224444
2021,구미시,정보통신업,443516,219028,224487,86200,138288,515,137772,450373,241733
2021,구미시,금융 및 보험업,1459368,626432,832937,80258,752679,15084,737596,1482305,876144
2021,구미시,부동산업,1346359,367491,978868,342848,636019,61163,574856,1288109,952419
2021,구미시,사업서비스업,1019186,422117,597069,52226,544844,956,543888,882710,501806
2021,구미시,"공공행정,국방및사회보장 행정",662669,123120,539549,270832,268717,7,268710,585291,468714
2021,구미시,교육서비스업(정부),1082221,304300,777922,107750,670172,695,669476,882062,626630
2021,구미시,보건업 및 사회복지서비스업,1054066,501594,552472,70447,482025,402,481622,982625,508470
2021,구미시,"예술, 스포츠 및 여가관련 서비스",714366,383467,330899,92742,238157,7702,230455,570152,240411
2021,영주시,총부가가치(기초가격),7939835,4743736,3196098,882061,2314038,19234,2294804,7357732,2962231
2021,영주시,"농업,어업 및 임업",704699,289364,415335,53712,361623,697,362320,656316,371420
2021,영주시,광업,27069,15851,11218,2131,9087,35,9052,25049,12031
2021,영주시,제조업,4278721,3046840,1231881,408520,823361,6509,816852,4026876,1177983
2021,영주시,전기가스증기및공기조절업,92926,69060,23866,16124,7742,390,7352,94784,41237
2021,영주시,건설업,409169,247355,161815,8255,153559,542,153017,344315,128238
2021,영주시,도매및소매업,244691,121387,123304,9630,113674,2271,111403,236813,122561
2021,영주시,운수및창고업,197036,121888,75148,32633,42514,311,42203,184333,74478
2021,영주시,숙박 및 음식점업,221221,159259,61961,5812,56149,420,55729,192333,54385
2021,영주시,정보통신업,81364,45809,35556,17130,18426,89,18337,87282,44089
2021,영주시,금융 및 보험업,213445,91108,122337,9439,112898,2161,110737,200011,110871
2021,영주시,부동산업,125143,34760,90383,32121,58262,5661,52600,119401,87628
2021,영주시,사업서비스업,230739,108559,122179,23304,98875,194,98681,199757,101016
2021,영주시,"공공행정,국방및사회보장 행정",412820,101089,311731,186292,125439,4,125436,364457,270766
2021,영주시,교육서비스업(정부),260462,71434,189028,27087,161941,145,161796,248235,181156
2021,영주시,보건업 및 사회복지서비스업,297341,144316,153025,34223,118802,85,118718,275976,140460
2021,영주시,"예술, 스포츠 및 여가관련 서비스",142988,75657,67331,15648,51683,1113,50570,126959,57076
2021,영천시,총부가가치(기초가격),10334053,6331398,4002655,1112734,2889920,25808,2864112,9457032,3608971
2021,영천시,"농업,어업 및 임업",650735,290792,359943,47802,312141,467,311674,502533,252195
2021,영천시,광업,5265,3083,2182,415,1767,7,1761,4872,2340
2021,영천시,제조업,6382543,4544953,1837590,609387,1228203,9709,1218494,6006866,1757191
2021,영천시,전기가스증기및공기조절업,83371,61959,21412,14466,6946,350,6596,85038,36997
2021,영천시,건설업,391092,236792,154300,7837,146463,518,145945,329279,122173
2021,영천시,도매및소매업,293443,150559,142883,11118,131766,2724,129042,283961,142248
2021,영천시,운수및창고업,217033,134958,82075,34974,47101,343,46758,203313,82407
2021,영천시,숙박 및 음식점업,260732,192960,67772,4371,63401,495,62906,225869,59148
2021,영천시,정보통신업,83816,44345,39470,17813,21657,93,21564,89225,47537
2021,영천시,금융 및 보험업,145215,52985,92230,6908,85321,1486,83836,136043,84329
2021,영천시,부동산업,118203,33739,84464,29559,54905,5334,49571,112280,81494
2021,영천시,사업서비스업,348514,129924,218589,19716,198873,316,198557,274186,168040
2021,영천시,"공공행정,국방및사회보장 행정",588007,127596,460412,234198,226214,6,226208,516654,397602
2021,영천시,교육서비스업(정부),225461,60155,165305,23360,141946,93,141853,211783,156712
2021,영천시,보건업 및 사회복지서비스업,284063,133672,150391,24269,126122,38,126084,264307,138731
2021,영천시,"예술, 스포츠 및 여가관련 서비스",256561,132925,123636,26542,97093,3830,93263,211274,94080
2021,상주시,총부가가치(기초가격),5220183,2617471,2602712,649493,1953219,20304,1932915,4715590,2319294
2021,상주시,"농업,어업 및 임업",1010634,423020,587614,76211,511404,4020,507384,856554,477112
2021,상주시,광업,11065,6479,4585,871,3714,14,3700,,
2021,상주시,제조업,1079298,768559,310739,103048,207691,1642,206049,1015771,297144
2021,상주시,전기가스증기및공기조절업,42441,31541,10900,7364,3536,178,3358,43290,18834
2021,상주시,건설업,625064,377158,247906,12586,235320,828,234493,527398,195671
2021,상주시,도매및소매업,254627,128790,125838,9807,116030,2363,113667,246396,125179
2021,상주시,운수및창고업,147466,91728,55738,23723,32015,233,31782,138294,55960
2021,상주시,숙박 및 음식점업,167134,121488,45647,3813,41833,317,41516,144897,39700
2021,상주시,정보통신업,71849,40154,31695,15396,16299,75,16224,76601,38901
2021,상주시,금융 및 보험업,163505,59372,104133,7869,96264,1687,94578,154015,95360
